BLOCK,LOT,CONDO,LOCATION,res,comm,exempt,ACREAGE,sq_footage,story_design,house_type,garage,SALES DATE,SALE PRICE,PRICE CD,land_price,improv_price,assesed_value,num_structures,year_built,units,roof_type,roof_material,foundation,heat_src,heat_sys,elec,ac_type,ac_area,4_fixbath,3_fixbath,2_fixbath,1_fixbath,HotTub,fireplace,bedrooms,bathrooms,basmt_area,finbasmt_area,firstfloor_area,upper_area,half_area,attic_area,interior_cond,ext_cond,overall_cond,view
44,4,0,1718 N CENTRAL AVE,1,0,0,0.07,1728,4,1,0,9/1/2003,100,Z,349400,195700,545100,1,1932,3,2,4,2,2,4,1,90,1728,0,3,0,2,0,1,6,3,0,0,1036,692,0,0,2,2,2,0
44,5,0,119 N 17TH ST,1,0,0,0.13,1658,4,8,0,8/30/2004,715000,A,367500,265900,633400,1,1940,1,2,4,2,2,4,1,1,1658,0,2,1,1,0,1,3,2.5,0,0,1110,548,0,0,2,2,2,0
44,6,0,118 N 18TH ST,1,0,0,0.13,1680,3,5,0,12/12/2001,290000,A,367500,223500,591000,1,2002,1,2,4,2,2,3,1,2,1680,0,3,0,1,0,0,4,3,0,0,1120,0,1120,0,1,1,1,0
44,7,0,113 N 17TH ST,1,0,0,0.09,1872,4,1,0,5/17/2005,687500,A,362300,187100,549400,1,1965,2,2,4,2,1,6,1,90,1872,0,2,0,1,0,0,6,2,0,0,936,936,0,0,2,2,2,0
44,8,0,112 N 18TH ST,1,0,0,0.09,1344,4,5,1,7/27/1993,157500,A,362300,156500,518800,1,1953,2,2,4,2,1,6,1,90,1344,0,2,0,1,0,0,4,2,0,0,672,672,0,0,2,2,2,0
44,12,0,1719 N LONG BEACH BLVD,1,0,0,0.09,1728,4,1,0,2/3/1999,240000,A,390400,198900,589300,1,1965,2,4,4,2,2,3,1,90,1728,0,2,0,2,0,0,6,2,0,0,864,864,0,0,2,2,2,0
45,1,0,1800 N CENTRAL AVE,1,0,0,0.11,1884,4,5,0,2/4/2005,1,Z,352100,159900,512000,1,1965,1,2,4,2,2,4,1,90,1884,0,1,1,1,0,0,4,1.5,0,0,1074,810,0,0,2,2,2,0
45,2,0,1808 N CENTRAL AVE,1,0,0,0.11,543,2,3,0,5/19/1995,0,Z,352100,77100,429200,1,1945,1,2,4,2,2,3,1,90,543,0,1,0,1,0,1,3,1,0,0,543,0,0,543,2,2,2,0
45,3,0,1818 N CENTRAL AVE,1,0,0,0.07,1587,4,5,0,2/28/2001,149000,Z,349400,142100,491500,1,1950,2,2,4,2,1,1,1,90,1587,0,2,0,1,0,1,3,2,0,0,989,598,0,0,2,2,2,0
45,4,0,122 N 19TH ST,1,0,0,0.07,0,2,5,0,1/30/1998,123000,Z,303800,59100,362900,1,1950,1,2,4,2,1,6,1,90,582,0,1,0,1,0,0,2,1,0,0,582,0,0,582,2,2,2,0
45,5,0,119 N 18TH ST,1,0,0,0.13,1320,4,5,1,1/28/1993,1,Z,422600,124400,547000,1,1950,2,2,4,2,1,6,1,90,1320,0,2,0,1,0,1,4,2,0,0,660,660,0,0,2,2,2,0
45,6,0,116 N 19TH ST,1,0,0,0.11,1632,4,1,1,2/18/2005,1,Z,402500,138800,541300,1,1950,2,2,4,2,2,1,1,90,1632,0,2,0,1,0,0,5,2,0,0,912,720,0,0,2,2,2,0
45,7,0,113 N 18TH ST,1,0,0,0.09,1152,1,4,0,3/10/1995,150000,A,315000,165000,480000,1,1995,1,2,4,1,2,3,1,2,1152,0,2,0,1,0,0,3,2,1152,480,1152,0,0,0,1,1,1,0
45,8,0,112 N 19TH ST,1,0,0,0.11,1184,3,5,1,2/27/1997,1,Z,402500,122000,524500,1,1950,2,2,4,2,2,3,1,2,1184,0,2,0,1,0,0,5,2,0,0,824,0,720,0,2,2,2,0
46,1,0,1900 N CENTRAL AVE,1,0,0,0.15,2100,4,1,1,4/16/1998,210000,A,416500,203600,620100,1,1970,2,3,4,2,2,3,1,90,2100,0,2,1,1,0,0,4,2.5,0,0,1050,1050,0,0,2,2,2,0
46,2,0,1918 N CENTRAL AVE,1,0,0,0.13,1578,4,5,1,9/28/2000,294000,A,422600,161400,584000,1,1960,2,2,4,2,2,4,1,90,1578,0,1,1,2,0,1,4,1.5,0,0,1052,0,1052,0,2,2,2,0
46,3,0,115 N 19TH ST,1,0,0,0.17,2624,4,8,1,00/00/0000,0,,389400,217300,606700,1,1959,1,2,4,1,2,4,1,1,2624,0,1,2,1,0,0,3,2,0,0,1995,1035,0,0,2,2,2,0
46,4,0,114 N 20TH ST,1,0,0,0.11,1632,4,1,0,4/10/2000,1,Z,402500,137400,539900,1,1960,2,2,4,2,2,90,1,90,1632,0,2,0,1,0,0,6,2,0,0,816,816,0,0,2,2,2,0
46,5,0,111 N 19TH ST,1,0,0,0.11,1672,4,1,0,10/9/2003,1,Z,402500,141900,544400,1,1960,2,2,4,2,2,1,1,90,1672,0,2,0,2,0,0,4,2,0,0,856,816,0,0,2,2,2,0
46,6,0,110 N 20TH ST,1,0,0,0.11,1632,4,1,0,00/00/0000,0,,402500,144400,546900,1,1955,2,2,4,2,2,3,1,90,1632,0,2,0,1,0,0,6,2,0,0,816,816,0,0,2,2,2,0
46,10,0,1912 N CENTRAL AVE,1,0,0,0.11,1224,2,5,1,11/5/1999,275500,A,350000,140900,490900,1,1965,1,2,4,2,2,4,1,90,1224,0,1,1,1,0,1,3,1.5,0,0,816,0,816,0,2,2,2,0
47,1,0,2000 N CENTRAL AVE,1,0,0,0.11,780,1,3,0,00/00/0000,0,,350000,93100,443100,1,1960,1,2,4,2,2,4,1,90,780,0,1,0,0,0,0,3,1,0,0,780,0,0,0,2,2,2,0
47,2,0,2006 N CENTRAL AVE,1,0,0,0.11,1122,3,5,0,10/30/2004,1,Z,350000,108600,458600,1,1960,1,2,4,2,2,4,1,90,1122,0,1,1,1,0,0,3,1.5,0,0,748,0,748,0,2,2,2,0
47,3,0,2014 N CENTRAL AVE,1,0,0,0.11,1594,4,2,0,00/00/0000,0,,350000,144200,494200,1,1960,1,2,4,2,1,6,1,90,1594,0,2,0,1,0,0,5,2,0,0,814,780,0,0,2,2,2,0
47,4,0,2018 N CENTRAL AVE,1,0,0,0.11,1209,3,5,0,10/20/2005,100,Z,350000,124900,474900,1,1960,1,2,4,2,2,4,1,90,1209,0,2,0,1,0,0,4,2,0,0,886,0,646,0,2,2,2,0
47,5,0,115 N 20TH ST,1,0,0,0.11,1302,4,1,0,6/8/1993,1,Z,402500,121900,524400,1,1960,2,2,4,2,2,3,1,90,1302,0,2,0,1,0,0,6,2,0,0,651,651,0,0,2,2,2,0
47,6,0,114 N 21ST ST,1,0,0,0.09,1452,3,5,1,00/00/0000,0,,322000,140600,462600,1,1955,1,2,4,2,1,6,1,90,1452,0,2,0,1,0,1,4,2,0,0,1100,0,704,0,2,2,2,0
47,7,0,109 N 20TH ST,1,0,0,0.16,960,1,3,0,2/27/2001,50000,Z,385000,89300,474300,1,1950,1,2,4,2,2,2,1,90,960,0,1,0,0,0,0,3,1,0,0,960,0,0,0,2,2,2,0
47,8,0,110 N 21ST ST,1,0,0,0.09,1556,3,5,0,00/00/0000,0,,322000,144300,466300,1,1958,1,2,4,2,2,3,1,2,1556,0,1,1,1,0,1,4,1.5,0,0,1144,0,824,0,2,2,2,0
47,10,0,106 N 21ST ST,1,0,0,0.08,1200,4,1,0,1/15/2005,1,Z,342100,117500,459600,1,1950,2,1,1,2,2,4,1,90,1200,0,2,0,1,0,0,6,2,0,0,600,600,0,0,2,2,2,0
48,1,0,2100 N CENTRAL AVE,1,0,0,0.11,1194,3,5,0,10/10/2003,10,Z,350000,129100,479100,1,1950,1,2,4,2,2,4,1,90,1194,0,1,1,1,0,1,4,1.5,0,0,844,0,700,0,2,2,2,0
48,2,0,2106 N CENTRAL AVE,1,0,0,0.11,1008,1,4,0,3/31/2005,660000,A,350000,172600,522600,1,1981,1,2,4,1,2,4,1,1,1008,0,2,0,1,0,0,3,2,1008,500,1008,0,0,0,2,2,2,0
48,3,0,2110 N CENTRAL AVE,1,0,0,0.11,1572,4,6,0,11/2/1994,100,Z,350000,159400,509400,1,1955,1,2,4,2,1,6,1,6,1572,0,3,0,1,0,1,5,3,0,0,968,604,0,0,1,1,1,0
48,4,0,122 N 22ND ST,1,0,0,0.11,1754,3,5,1,00/00/0000,0,,350000,164900,514900,1,1958,1,2,4,2,2,4,1,1,1754,0,1,1,0,0,1,3,1.5,0,0,1346,0,816,0,2,2,2,0
48,5,0,117 N 21ST ST,1,0,0,0.09,960,2,5,0,8/14/1997,1,Z,315000,95100,410100,1,1935,1,2,4,2,1,6,1,90,960,0,1,0,1,0,0,3,1,0,0,960,0,0,480,2,2,2,0
48,6,0,116 N 22ND ST,1,0,0,0.09,1152,1,4,1,2/11/1997,227000,Z,315000,173900,488900,1,1997,1,6,4,1,2,3,1,2,1152,0,2,1,1,0,0,4,2.5,144,144,1152,0,0,0,1,1,1,0
48,7,0,113 N 21ST ST,1,0,0,0.09,1649,3,8,0,00/00/0000,0,,315000,157400,472400,1,1948,1,2,4,2,1,6,1,90,1649,0,2,0,1,0,0,5,2,0,0,1065,584,0,0,2,2,2,0
48,8,0,110 N 22ND ST,1,0,0,0.09,858,3,5,0,00/00/0000,0,,315000,97000,412000,1,1950,1,2,4,2,1,6,1,90,858,0,1,0,1,0,0,2,1,0,0,572,0,572,0,2,2,2,0
48,9,0,109 N 21ST ST,1,0,0,0.09,983,3,5,1,00/00/0000,0,,315000,109000,424000,1,1950,1,2,4,2,2,4,1,90,983,0,1,1,1,0,0,3,1.5,0,0,671,0,624,0,2,2,2,0
48,10,0,106 N 22ND ST,1,0,0,0.09,858,3,5,0,00/00/0000,0,,315000,97300,412300,1,1960,1,2,4,2,1,6,1,90,858,0,2,0,1,0,0,4,2,0,0,572,0,572,0,2,2,2,0
49,1,0,1703 N OCEAN AVE,1,0,0,0.13,2236,4,8,1,00/00/0000,0,,1050000,331900,1381900,1,1950,1,2,4,1,2,3,1,2,2236,0,2,1,1,0,0,3,2.5,1085,248,1151,1085,0,0,1,1,1,0
49,2,0,1707 N OCEAN AVE,1,0,0,0.13,2572,4,8,1,00/00/0000,0,,1050000,428900,1478900,1,1989,1,2,4,1,2,3,1,2,2572,0,3,0,1,0,1,5,3,1552,528,1384,1188,0,0,2,2,2,0
49,3,0,1713 N OCEAN AVE,1,0,0,0.09,1500,4,2,0,10/31/1997,412500,A,900000,161800,1061800,1,1970,1,2,4,2,2,3,1,90,1500,0,1,1,2,0,0,4,1.5,0,0,780,720,0,0,2,2,2,0
49,4,0,1719 N OCEAN AVE,1,0,0,0.09,2696,4,8,1,5/29/2003,1640000,A,900000,501900,1401900,1,1995,1,6,4,1,2,3,1,2,2240,0,2,1,1,0,1,4,2.5,864,0,1296,944,0,0,1,1,1,0
49,5,0,1709 N OCEAN TER,1,0,0,0.13,2044,4,8,1,3/3/2005,100,Z,756000,331300,1087300,1,1992,1,2,4,1,2,1,1,2,2044,1,2,0,1,0,1,3,3,923,353,1022,1022,0,0,1,1,1,0
49,6,0,1714 OCEAN TERR,1,0,0,0.09,2016,4,1,1,00/00/0000,0,,729000,167600,896600,1,1950,2,2,4,2,2,90,1,90,2016,0,2,0,1,0,1,6,2,0,0,1248,768,0,0,2,2,2,0
49,7,0,21 N 17TH ST,1,0,0,0.13,1384,4,2,1,7/15/2005,1175000,A,672900,140700,813600,1,1935,1,2,4,2,1,1,1,1,1384,0,2,0,1,0,1,3,2,0,0,760,624,0,0,2,2,2,0
49,8,0,18 N 18TH ST,1,0,0,0.09,960,3,5,0,6/19/1997,100,Z,610200,65700,675900,1,1930,1,2,4,2,2,3,1,90,960,0,1,1,1,0,0,4,1.5,0,0,640,0,640,0,2,2,2,0
49,9,0,27 N 17TH ST,1,0,0,0.13,1256,3,5,1,2/13/2001,435000,A,667800,123400,791200,1,1939,1,2,4,2,2,4,1,90,1256,0,1,1,1,0,1,4,1.5,0,0,896,0,720,0,2,2,2,0
49,10,0,22 N 18TH ST,1,0,0,0.09,2046,6,7,0,00/00/0000,0,,610200,167200,777400,1,1970,1,2,4,2,1,6,1,90,1906,0,2,1,0,0,1,5,2.5,0,0,932,932,504,0,2,2,2,0
49,11,0,35 N 17TH ST,1,0,0,0.13,2072,4,2,1,8/7/2001,1,Z,623700,192300,816000,1,1970,1,2,4,2,2,3,1,2,2072,0,2,0,2,0,1,6,2,0,0,1176,896,0,0,2,2,2,0
49,12,0,26 N 18TH ST,1,0,0,0.13,1376,3,5,1,00/00/0000,0,,762300,140700,903000,1,1957,2,2,4,2,2,4,1,90,1376,0,2,0,1,0,0,4,2,0,0,944,0,864,0,2,2,2,0
49,13,0,39 N 17TH ST,1,0,0,0.11,1823,4,8,0,6/24/2004,1110000,A,594000,394300,988300,1,1992,1,6,4,1,2,3,1,2,1823,0,2,1,1,0,0,4,2.5,768,192,943,880,0,0,1,1,1,0
49,14,0,34 N 18TH ST,1,0,0,0.13,2496,4,1,1,00/00/0000,0,,718200,254500,972700,1,1971,2,2,4,2,1,6,1,2,2496,0,4,0,1,0,0,6,4,0,0,1248,1248,0,0,2,2,2,0
49,15,0,43 N 17TH ST,1,0,0,0.11,1288,1,8,0,4/28/2000,359000,Z,552000,242800,794800,1,1985,1,2,4,1,2,3,1,90,1288,0,2,0,1,0,0,3,2,1288,732,1288,0,0,0,2,2,2,0
49,16,0,38 N 18TH ST,1,0,0,0.13,1494,3,5,1,00/00/0000,0,,579600,141200,720800,1,1940,1,2,4,2,2,3,1,2,1494,0,2,0,1,0,1,3,2,0,0,1154,0,680,210,2,2,2,0
49,18,0,42 N 18TH ST,1,0,0,0.09,1008,2,5,1,12/15/1993,145000,A,496800,99200,596000,1,1940,1,2,4,2,2,3,1,90,1008,0,1,0,1,0,1,3,1,0,0,720,0,0,720,2,2,2,0
50,1,0,1801 N OCEAN AVE,1,0,0,0.1,1848,3,5,1,2/18/1994,1,Z,1035000,232200,1267200,1,1937,2,2,4,2,2,4,1,1,1848,0,2,0,1,0,1,5,2,1232,600,1232,0,1232,0,2,2,2,0
50,2,0,1807 N OCEAN AVE,1,0,0,0.13,2024,4,80,0,00/00/0000,0,,1207500,283900,1491400,1,1985,2,2,4,2,1,6,1,90,2024,0,4,0,1,0,0,6,4,1012,500,1012,1012,0,0,2,2,2,0
50,3,0,1811 N OCEAN AVE,1,0,0,0.09,2078,4,8,1,7/28/1998,475000,A,900000,402000,1302000,1,1980,1,2,4,2,2,4,1,1,2078,0,2,1,1,0,1,5,2.5,1032,380,1032,1046,0,0,2,2,2,0
50,4,0,1817 N OCEAN AVE,1,0,0,0.13,2012,3,5,0,8/15/1991,515000,A,1050000,264900,1314900,1,1962,1,2,4,1,2,3,1,90,2013,0,2,2,1,0,1,6,3,0,0,1393,0,1239,0,2,2,2,0
50,5,0,1805 N OCEAN TERR,1,0,0,0.09,1964,4,8,1,00/00/0000,0,,648000,376300,1024300,1,1998,1,6,4,1,2,3,1,2,1964,0,3,0,1,0,1,4,3,1287,432,982,982,0,0,1,1,1,0
50,6,0,1815 N OCEAN TER,1,0,0,0.11,1560,4,8,1,8/8/2005,1,Z,720000,332500,1052500,1,1984,1,2,4,1,2,3,1,2,1560,0,2,1,1,0,0,3,2.5,1020,500,780,780,0,0,2,2,2,0
50,7,0,21 N 18TH ST,1,0,0,0.09,1050,1,4,1,11/11/1992,255000,A,610200,217200,827400,1,1983,1,2,4,1,1,6,1,90,1050,0,2,0,1,0,0,3,2,1050,792,1050,0,0,0,2,2,2,0
50,8,0,18 N 19TH ST,1,0,0,0.11,1288,1,4,1,2/5/2002,625000,A,678000,240000,918000,1,1975,1,2,4,1,2,3,1,2,1288,0,2,1,1,0,1,3,2.5,700,112,1288,0,0,0,2,2,2,0
50,9,0,23 N 18TH ST,1,0,0,0.09,1056,4,1,0,00/00/0000,0,,583200,108800,692000,1,1950,2,2,4,2,1,6,1,90,1056,0,2,0,1,0,0,4,2,0,0,528,528,0,0,2,2,2,0
50,10,0,24 N 19TH ST,1,0,0,0.13,1246,3,5,1,12/7/2000,1,Z,667800,148900,816700,1,1946,1,2,4,2,2,2,1,90,1246,0,1,1,1,0,0,3,1.5,0,0,916,0,660,0,2,2,2,0
50,11,0,27 N 18TH ST,1,0,0,0.09,432,1,3,0,00/00/0000,0,,615600,102100,717700,2,1950,1,2,4,2,2,4,1,90,432,0,1,0,1,0,0,2,1,0,0,432,0,0,0,2,2,2,0
50,12,0,32 N 19TH ST,1,0,0,0.1,1696,4,8,0,00/00/0000,0,,604200,287900,892100,1,1987,1,2,4,2,1,6,1,90,1696,0,3,0,1,0,0,3,3,0,0,1152,544,0,0,2,2,2,0
50,13,0,31 N 18TH ST,1,0,0,0.09,2080,4,2,0,00/00/0000,0,,557100,329100,886200,1,1950,1,2,4,2,2,4,1,1,2080,0,1,0,1,0,1,4,1,0,0,1112,968,0,0,2,2,2,0
50,14,0,36 N 19TH ST,1,0,0,0.1,1152,1,4,0,5/28/2002,1,Z,564300,222500,786800,1,1987,1,2,4,1,1,6,1,2,1152,0,2,0,1,0,0,3,2,0,0,1152,0,0,0,2,2,2,0
50,15,0,35 N 18TH ST,1,0,0,0.09,1688,4,2,0,00/00/0000,0,,621100,211100,832200,1,1970,2,2,4,2,2,4,1,90,1688,0,2,1,1,0,0,6,2.5,0,0,844,844,0,0,2,2,2,0
50,16,0,40 N 19TH ST,1,0,0,0.11,1802,4,8,0,12/5/1997,335000,A,524400,271400,795800,1,1987,1,2,4,2,2,3,1,2,1802,0,2,1,1,0,0,4,2.5,0,0,950,852,0,0,2,2,2,0
50,17,0,39 N 18TH ST,1,0,0,0.13,1041,3,5,0,2/28/1997,195000,A,579600,195400,775000,2,1960,1,2,4,2,1,6,1,90,1041,0,2,0,2,0,0,2,2,0,0,744,0,0,744,2,2,2,0
50,18,0,44 N 19TH ST,1,0,0,0.09,1512,3,5,1,6/13/2005,0,Z,524400,192800,717200,1,1950,1,2,4,2,2,4,1,90,1512,0,1,1,2,0,1,4,1.5,0,0,1160,0,704,0,2,2,2,0
50,19,1,45-C1 N 18TH ST,1,0,0,0,1235,4,10,0,4/18/1996,90000,Z,459000,109300,568300,1,1940,1,2,4,2,1,6,1,90,1235,0,1,0,1,0,0,4,1,0,0,779,456,0,0,2,2,2,0
50,19,1,45-C2 N 18TH ST,1,0,0,0,528,2,5,0,9/30/1998,130000,A,297000,50700,347700,1,1940,1,2,4,2,2,9,1,90,528,0,1,0,1,0,0,1,1,0,0,528,0,0,528,2,2,2,0
51,1,0,1901 N OCEAN AVE,1,0,0,0.2,2442,5,8,1,8/15/2000,1,Z,1115000,404600,1519600,1,1960,1,2,4,2,3,4,1,90,2442,0,2,0,1,0,1,4,2,0,0,1584,1408,0,0,1,1,1,0
51,2,0,1907 N OCEAN AVE,1,0,0,0.22,3750,4,8,1,5/20/1995,377500,A,1050600,555600,1606200,1,1997,1,6,4,1,2,3,1,2,3750,0,4,0,1,0,0,5,4,1947,1100,1947,1803,0,0,1,1,1,0
51,3,0,14 N 20TH ST,1,0,0,0.34,2566,4,8,1,00/00/0000,0,,1728300,355600,2083900,1,1972,1,2,4,1,1,6,1,90,2566,0,2,1,1,0,1,3,2.5,0,0,1586,1656,0,0,2,2,2,0
51,9,0,23 N 19TH ST,1,0,0,0.11,1320,4,1,1,7/13/2005,1,Z,648000,179200,827200,1,1970,2,2,4,2,3,3,1,90,1320,0,2,0,1,0,1,4,2,0,0,660,660,0,0,2,2,2,0
51,10,0,22 N 20TH ST,1,0,0,0.11,1496,4,1,1,11/5/1997,125000,Z,648000,179000,827000,2,1960,2,2,4,2,2,4,1,90,1496,0,2,0,1,0,0,6,2,0,0,748,748,0,0,2,2,2,0
51,11,0,27 N 19TH ST,1,0,0,0.11,1920,4,1,1,00/00/0000,0,,726000,195200,921200,1,1970,2,2,4,2,1,6,1,90,1920,0,2,0,2,0,0,6,2,0,0,960,960,0,0,2,2,2,0
51,12,0,28 N 20TH ST,1,0,0,0.11,724,1,3,0,00/00/0000,0,,636000,83400,719400,1,1960,1,2,4,2,2,4,1,90,724,0,1,0,1,0,1,3,1,0,0,724,0,0,0,2,2,2,0
51,13,0,33 N 19TH ST,1,0,0,0.11,1826,5,1,1,00/00/0000,0,,684000,149300,833300,1,1950,2,2,4,2,3,4,1,90,1826,0,2,0,1,0,0,4,2,0,0,841,841,0,720,2,2,2,0
51,14,0,32 N 20TH ST,1,0,0,0.11,1074,4,2,1,6/16/1995,240000,A,594000,133900,727900,1,1940,1,2,4,2,1,6,1,90,1448,0,1,0,0,0,0,3,1,616,242,832,616,0,0,2,2,2,0
51,15,0,37 N 19TH ST,1,0,0,0.11,1481,3,5,1,11/17/1998,289900,A,594000,171600,765600,1,1970,1,2,4,2,2,4,1,90,1481,0,1,1,2,0,1,3,1.5,0,0,1035,0,892,0,2,2,2,0
51,16,0,36 N 20TH ST,1,0,0,0.12,1752,4,8,0,12/11/2000,1,Z,608900,326300,935200,1,1996,1,2,4,1,2,3,1,2,1752,0,2,1,1,0,0,4,2.5,360,0,1152,600,0,0,1,1,1,0
51,17,0,41 N 19TH ST,1,0,0,0.11,1408,2,5,1,6/14/2002,1,Z,552000,248500,800500,1,1960,1,2,4,2,3,4,1,2,1408,0,2,1,1,0,0,4,2.5,0,0,704,704,0,0,1,1,1,0
51,18,0,42 N 20TH ST,1,0,0,0.1,1526,3,5,1,9/3/2003,695000,A,609900,199100,809000,1,1950,3,2,4,2,2,4,1,90,1526,0,3,0,1,0,1,3,3,0,0,1064,180,564,0,2,2,2,0
51,19,0,47 N 19TH ST,1,0,0,0.11,1056,1,4,1,00/00/0000,0,,552000,224400,776400,1,1980,1,2,4,1,1,6,1,90,1056,0,1,1,0,0,0,3,1.5,1056,528,1056,0,0,0,2,2,2,0
51,20,0,46 N 20TH ST,1,0,0,0.11,1176,4,1,1,00/00/0000,0,,642000,133900,775900,1,1950,2,2,4,2,2,4,1,90,1176,0,2,0,1,0,0,4,2,0,0,616,560,0,0,2,2,2,0
52,1.01,0,17 N 20TH ST,1,0,0,0.11,1948,4,8,0,1/17/1992,405000,A,720000,318200,1038200,1,1992,1,2,4,1,2,3,1,2,1948,0,2,1,1,0,0,4,2.5,910,390,974,974,0,0,1,1,1,0
52,2.01,0,2001 N OCEAN AVE,1,0,0,0.14,2318,4,8,1,1/3/1995,1,Z,1060000,365500,1425500,1,1991,1,2,4,2,2,3,1,2,2318,1,2,1,1,0,0,4,3.5,1120,525,1198,1120,0,0,2,2,2,0
52,2.02,0,2007 N OCEAN AVE,1,0,0,0.17,2788,4,8,1,10/28/1997,1,Z,1060000,462000,1522000,1,1992,1,2,4,1,2,3,1,2,2788,1,2,1,1,0,0,4,3.5,820,144,1504,1374,0,0,1,1,1,0
52,3,0,6 N 21ST ST,1,0,0,0.22,1848,4,1,0,4/15/1999,0,Z,1312500,185800,1498300,1,1965,2,2,4,1,1,6,1,90,1848,0,2,2,1,0,0,6,3,0,0,1056,792,0,0,2,2,2,0
52,6,0,12 N 21ST ST,1,0,0,0.17,1352,4,8,0,10/26/1995,274500,A,742500,264800,1007300,1,1981,1,2,4,1,1,6,1,90,1352,0,2,0,1,0,0,3,2,656,468,936,416,0,0,2,2,2,0
52,8,0,22 N 21ST ST,1,0,0,0.14,2486,4,8,1,1/21/2004,1265000,A,718700,481400,1200100,1,1991,1,2,4,1,2,3,1,2,2486,1,2,0,1,1,0,4,3,1063,700,1311,1175,0,0,2,2,2,0
52,9,0,23 N 20TH ST,1,0,0,0.11,2345,4,8,1,9/11/1996,0,Z,678000,453000,1131000,1,1993,1,6,4,1,2,3,1,2,2345,0,2,0,1,0,0,4,2,1243,425,1464,881,0,0,1,1,1,0
52,11,0,27 N 20TH ST,1,0,0,0.11,1824,4,1,1,00/00/0000,0,,726000,165100,891100,1,1960,2,2,4,2,2,3,1,90,1824,0,2,0,2,0,0,5,2,0,0,1068,756,0,0,2,2,2,0
52,12,0,26 N 21ST ST,1,0,0,0.14,2810,4,8,1,5/22/1997,0,Z,674200,509300,1183500,1,2000,1,2,4,1,2,3,1,2,2810,0,3,1,1,0,0,4,3.5,1498,800,1498,1312,0,0,1,1,1,0
52,13,0,31 N 20TH ST,1,0,0,0.11,1568,3,6,1,3/17/1998,239000,A,594000,221000,815000,1,1960,2,6,4,2,2,3,1,2,1568,0,2,0,1,0,0,4,2,0,0,784,784,0,0,2,2,2,0
52,14,0,32 N 21ST ST,1,0,0,0.11,1318,1,5,1,3/23/2004,100,Z,594000,149400,743400,1,1950,1,2,4,2,2,4,1,90,1319,0,1,1,1,0,0,4,1.5,0,0,879,0,879,0,2,2,2,0
52,15,0,37 N 20TH ST,1,0,0,0.11,1624,4,5,1,00/00/0000,0,,684000,199800,883800,1,1960,2,2,4,2,2,4,1,90,1624,0,2,0,1,0,1,5,2,0,0,812,812,0,0,2,2,2,0
52,16,0,36 N 21ST ST,1,0,0,0.11,1190,2,3,0,4/23/1996,1,Z,594000,100000,694000,1,1950,1,2,4,2,2,1,1,90,1190,0,1,0,1,0,1,2,1,0,0,944,0,0,616,2,2,2,0
52,17,0,41 N 20TH ST,1,0,0,0.11,1504,3,2,0,11/17/2003,629000,A,642000,155800,797800,1,1950,2,2,4,2,2,4,1,1,1504,0,2,0,1,0,0,4,2,0,0,812,692,0,0,2,2,2,0
52,18,0,42 N 21ST ST,1,0,0,0.11,1536,4,1,0,00/00/0000,0,,597000,143700,740700,1,1970,2,2,4,2,2,4,1,90,1536,0,2,0,1,0,0,6,2,0,0,768,768,0,0,2,2,2,0
52,19,0,47 N 20TH ST,1,0,0,0.11,1200,4,1,0,5/30/2003,537500,Z,629200,114100,743300,1,1960,2,2,4,2,1,6,1,90,1200,0,2,0,1,0,0,6,2,0,0,600,600,0,0,2,2,2,0
52,20,0,48 N 21ST ST,1,0,0,0.11,954,1,3,0,2/13/2002,1,Z,552000,102000,654000,1,1952,1,2,4,2,2,4,1,90,954,0,1,0,1,0,0,3,1,0,0,954,0,0,680,2,2,2,0
53,1,0,2101 N OCEAN AVE,1,0,0,0.18,2249,4,8,0,00/00/0000,0,,1095000,225300,1320300,1,1960,1,2,4,2,2,3,1,2,2249,0,2,1,1,0,0,4,2.5,0,0,1116,1133,0,0,2,2,2,0
53,2,0,2107 N OCEAN AVE,1,0,0,0.18,1948,4,8,1,00/00/0000,0,,1095000,307800,1402800,1,1988,1,6,4,1,2,3,1,2,1948,0,2,0,1,0,1,3,2,832,832,974,974,0,0,1,1,1,0
53,3,0,2111 N OCEAN AVE,1,0,0,0.18,3046,4,8,1,10/1/2003,2000000,A,1095000,610300,1705300,1,1995,1,6,4,1,2,3,1,2,3046,0,3,1,1,0,0,4,3.5,1502,832,1724,1322,0,0,1,1,1,0
53,4,0,10 N 22ND ST,1,0,0,0.18,2160,4,8,1,1/22/2004,1,Z,1095000,453100,1548100,1,1993,1,6,4,1,1,8,1,2,2160,0,2,1,1,0,0,4,2.5,1056,808,1248,912,0,0,1,1,1,0
53,5,0,23 N 21ST ST,1,0,0,0.12,843,1,3,0,8/3/1993,1,Z,740200,109900,850100,1,1950,1,2,4,2,1,6,1,90,843,0,1,0,0,0,1,2,1,0,0,843,0,0,0,2,2,2,0
53,6,0,20 N 22ND ST,1,0,0,0.16,1098,1,3,1,6/29/2004,0,Z,809300,164400,973700,1,1965,1,2,4,2,2,4,1,90,1098,0,1,1,1,0,1,4,1.5,0,0,1098,0,0,0,2,2,2,0
53,7,0,27 N 21ST ST,1,0,0,0.12,2572,4,8,1,12/21/1999,50000,Z,697000,421800,1118800,1,2001,1,6,4,1,2,3,1,2,2572,0,2,1,1,0,1,3,2.5,0,0,1422,1150,0,0,2,2,2,0
